id,machine_id,date,oee,availability,performance,output_quality,status
2785,35,2025-04-01,87.55,65.91,98.3,78.11,Running
2786,36,2025-04-01,77.97,59.86,57.58,85.77,Offline
2787,37,2025-04-01,84.62,85.94,88.41,77.32,Running
2788,38,2025-04-01,84.98,82.4,57.69,77.26,Running
2789,39,2025-04-01,96.37,60.13,59.21,89.98,Offline
2790,40,2025-04-01,54.91,61.13,79.18,51.81,Running
2791,41,2025-04-01,69.15,93.31,76.17,91.29,Offline
2792,42,2025-04-01,69.68,63.98,59.82,96.77,Offline
2793,43,2025-04-01,83.43,68.43,60.57,68.87,Offline
2794,44,2025-04-01,56.67,62.65,58.06,91.93,Running
2795,45,2025-04-01,89.73,70.9,78.2,59.26,Running
2796,46,2025-04-01,97.13,86.39,84.79,54.56,Running
2797,47,2025-04-01,82.36,58.42,86.19,82.41,Running
2798,48,2025-04-01,76.22,85.47,65.64,52.96,Offline
2799,49,2025-04-01,93.27,52.77,99.31,72.77,Offline
2800,50,2025-04-01,52.73,90.81,57.65,77.95,Offline
2801,1,2025-04-02,93.36,98.97,97.19,66.29,Running
2802,2,2025-04-02,91.29,96.64,98.42,90.07,Running
2803,3,2025-04-02,84.05,54.93,94.65,68.92,Offline
2804,4,2025-04-02,65.53,76.35,56.74,85.16,Running
2805,5,2025-04-02,56.73,80.71,73.29,63.32,Running
2806,6,2025-04-02,78.74,50.75,92.4,64.62,Running
2807,7,2025-04-02,65.77,74.97,66.25,99.29,Running
2808,8,2025-04-02,80.62,79.8,68.62,67.38,Offline
2809,9,2025-04-02,88.01,73.41,51.68,61.2,Running
2810,10,2025-04-02,82.32,95.9,51.05,92.63,Running
2811,11,2025-04-02,76.98,50.09,54.41,56.73,Offline
2812,12,2025-04-02,60.05,99.22,54.26,60.72,Offline
2813,13,2025-04-02,59.58,75.56,71.54,84.87,Running
2814,14,2025-04-02,77.19,51.73,59.26,50.48,Running
2815,15,2025-04-02,99.46,76.55,80.28,96.34,Running
2816,16,2025-04-02,59.7,58.26,53.95,84.2,Offline
2817,17,2025-04-02,59.7,84.47,60.96,56.48,Running
2818,18,2025-04-02,88.26,66.42,64.68,97.83,Running
2819,19,2025-04-02,84.35,80.28,71.75,94.97,Running
2820,20,2025-04-02,59.32,59.58,81.46,99.97,Running
2821,21,2025-04-02,71.37,86.6,86.05,60.65,Running
2822,22,2025-04-02,73.48,51.04,75.86,98.63,Offline
2823,23,2025-04-02,50.95,80.92,81.52,73.17,Offline
2824,24,2025-04-02,55.53,94.63,73.94,60.83,Offline
2825,25,2025-04-02,61.08,50.13,78.95,79.15,Running
2826,26,2025-04-02,50.12,74.93,73.87,50.16,Running
2827,27,2025-04-02,90.5,54.16,84.13,75.17,Offline
2828,28,2025-04-02,54.07,81.8,64.61,60.35,Offline
2829,29,2025-04-02,94.98,68.92,76.07,98.01,Offline
2830,30,2025-04-02,91.38,59.95,76.88,96.39,Running
2831,31,2025-04-02,52.57,57.07,87.17,50.75,Running
2832,32,2025-04-02,60.76,70.66,50.58,54.84,Running
2833,33,2025-04-02,92.18,88.14,89.72,74.88,Offline
2834,34,2025-04-02,53.27,56.59,92.2,64.17,Offline
2835,35,2025-04-02,82.02,71.69,86.05,51.99,Offline
2836,36,2025-04-02,57.11,76.47,64.12,58.52,Offline
2837,37,2025-04-02,58.5,98.85,60.07,62.04,Offline
2838,38,2025-04-02,86.66,98.6,68.35,72.84,Offline
2839,39,2025-04-02,73.43,88.24,78.14,92.03,Offline
2840,40,2025-04-02,95.59,82.61,84.27,71.78,Running
2841,41,2025-04-02,51.66,56.42,70.43,64.21,Running
2842,42,2025-04-02,99.02,54.94,88.66,82.93,Offline
2843,43,2025-04-02,76.73,51.1,82.31,51.79,Running
2844,44,2025-04-02,93.02,85.92,86.34,53.2,Offline
2845,45,2025-04-02,58.07,74.56,90.5,61.23,Running
2846,46,2025-04-02,89.1,82.35,62.87,69.54,Running
2847,47,2025-04-02,86.71,74.53,77.33,59.06,Running
2848,48,2025-04-02,68.53,72.04,64.57,81.75,Running
2849,49,2025-04-02,66.93,97.81,88.27,84.51,Offline
2850,50,2025-04-02,80.4,66.0,99.81,79.94,Offline
2851,1,2025-04-03,68.92,61.6,76.0,92.27,Offline
2852,2,2025-04-03,59.46,69.14,90.33,72.59,Offline
2853,3,2025-04-03,50.65,92.58,87.61,80.01,Running
2854,4,2025-04-03,85.51,94.48,52.36,51.06,Running
2855,5,2025-04-03,61.63,92.74,87.62,82.89,Running
2856,6,2025-04-03,79.65,81.55,53.97,60.34,Offline
2857,7,2025-04-03,59.36,58.04,97.42,97.98,Running
2858,8,2025-04-03,80.14,95.24,78.45,96.68,Offline
2859,9,2025-04-03,61.22,97.46,85.23,71.12,Offline
2860,10,2025-04-03,89.12,94.63,96.68,81.72,Running
2861,11,2025-04-03,89.36,74.76,82.25,66.53,Running
2862,12,2025-04-03,89.85,59.34,54.14,91.25,Running
2863,13,2025-04-03,63.77,88.55,99.41,96.3,Offline
2864,14,2025-04-03,53.79,67.69,95.74,90.15,Offline
2865,15,2025-04-03,59.24,82.2,80.15,86.14,Offline
2866,16,2025-04-03,76.3,91.93,60.57,64.47,Running
2867,17,2025-04-03,89.79,95.86,95.32,72.33,Running
2868,18,2025-04-03,78.49,65.09,69.09,57.56,Offline
2869,19,2025-04-03,84.97,59.84,90.81,95.05,Offline
2870,20,2025-04-03,91.38,57.76,60.7,80.87,Offline
2871,21,2025-04-03,91.45,97.08,86.71,60.35,Offline
2872,22,2025-04-03,94.58,72.18,98.98,52.53,Offline
2873,23,2025-04-03,95.07,98.15,60.87,93.41,Running
2874,24,2025-04-03,54.14,67.62,98.49,66.22,Offline
2875,25,2025-04-03,84.48,79.46,89.12,57.66,Offline
2876,26,2025-04-03,55.1,92.39,71.72,80.31,Offline
2877,27,2025-04-03,69.86,66.82,56.35,50.04,Offline
2878,28,2025-04-03,76.19,54.45,91.74,67.58,Running
2879,29,2025-04-03,91.83,82.26,86.13,80.55,Offline
2880,30,2025-04-03,96.26,96.1,99.67,83.2,Offline
2881,31,2025-04-03,76.22,87.15,71.3,86.77,Running
2882,32,2025-04-03,60.46,53.32,97.07,90.46,Running
2883,33,2025-04-03,54.64,66.69,88.86,65.91,Offline
2884,34,2025-04-03,53.24,67.91,68.85,64.22,Offline
2885,35,2025-04-03,66.38,96.77,60.28,60.66,Running
2886,36,2025-04-03,88.72,83.33,51.87,85.76,Offline
2887,37,2025-04-03,78.17,60.31,65.12,88.42,Offline
2888,38,2025-04-03,59.83,93.27,83.36,93.76,Running
2889,39,2025-04-03,62.48,50.03,52.08,78.73,Offline
2890,40,2025-04-03,51.65,82.04,56.07,94.5,Offline
2891,41,2025-04-03,91.1,58.95,87.92,55.29,Offline
2892,42,2025-04-03,55.58,81.18,67.17,52.55,Running
2893,43,2025-04-03,79.91,95.9,51.45,59.05,Offline
2894,44,2025-04-03,54.4,93.07,75.88,97.6,Running
2895,45,2025-04-03,92.97,69.19,95.83,88.65,Running
2896,46,2025-04-03,53.58,90.03,88.91,93.4,Offline
2897,47,2025-04-03,91.31,51.89,93.82,69.75,Offline
2898,48,2025-04-03,64.39,96.5,98.19,88.85,Offline
2899,49,2025-04-03,94.29,53.78,96.56,91.54,Running
2900,50,2025-04-03,87.52,59.63,80.37,60.11,Offline
2901,1,2025-04-04,54.76,95.43,68.97,72.86,Running
2902,2,2025-04-04,63.19,78.34,79.45,91.72,Offline
2903,3,2025-04-04,87.69,57.89,91.49,85.22,Offline
2904,4,2025-04-04,83.41,74.94,52.0,63.94,Offline
2905,5,2025-04-04,81.34,90.34,71.62,58.29,Running
2906,6,2025-04-04,73.17,83.29,92.49,95.72,Offline
2907,7,2025-04-04,73.45,79.72,80.08,78.2,Offline
2908,8,2025-04-04,72.21,53.95,87.88,85.27,Running
2909,9,2025-04-04,58.34,87.95,81.2,97.53,Offline
2910,10,2025-04-04,80.03,50.09,94.48,85.07,Running
2911,11,2025-04-04,94.61,89.27,68.74,60.23,Running
2912,12,2025-04-04,63.33,56.33,79.06,85.92,Offline
2913,13,2025-04-04,70.39,90.97,78.22,85.61,Offline
2914,14,2025-04-04,50.8,68.51,77.92,86.89,Running
2915,15,2025-04-04,62.89,70.91,89.72,71.05,Offline
2916,16,2025-04-04,85.04,56.1,74.26,57.37,Offline
2917,17,2025-04-04,73.61,81.83,80.23,94.62,Offline
2918,18,2025-04-04,86.05,72.3,64.12,87.63,Offline
2919,19,2025-04-04,85.21,95.32,58.6,97.59,Offline
2920,20,2025-04-04,70.32,60.53,74.83,59.68,Running
2921,21,2025-04-04,77.41,66.38,65.75,70.81,Offline
2922,22,2025-04-04,86.87,59.64,72.58,88.86,Running
2923,23,2025-04-04,69.05,64.43,80.87,98.8,Offline
2924,24,2025-04-04,77.23,68.43,91.62,85.6,Offline
2925,25,2025-04-04,76.37,53.55,54.81,97.81,Offline
2926,26,2025-04-04,63.52,50.79,64.8,86.38,Running
2927,27,2025-04-04,73.23,97.57,68.25,91.64,Offline
2928,28,2025-04-04,51.96,89.4,76.76,61.65,Running
2929,29,2025-04-04,52.11,92.02,61.41,96.58,Offline
2930,30,2025-04-04,51.17,74.53,67.34,87.96,Offline
2931,31,2025-04-04,90.15,51.56,74.44,58.83,Running
2932,32,2025-04-04,86.67,89.36,66.68,63.31,Offline
2933,33,2025-04-04,72.38,73.0,60.79,74.25,Running
2934,34,2025-04-04,96.03,77.94,66.5,91.29,Running
2935,35,2025-04-04,66.8,55.99,76.96,85.48,Offline
2936,36,2025-04-04,91.75,74.67,80.78,60.77,Running
2937,37,2025-04-04,66.88,57.46,91.13,94.99,Offline
2938,38,2025-04-04,98.68,67.29,79.09,62.95,Running
2939,39,2025-04-04,50.36,96.61,92.41,77.19,Running
2940,40,2025-04-04,53.38,51.86,88.04,50.2,Running
2941,41,2025-04-04,65.19,53.77,51.07,96.8,Offline
2942,42,2025-04-04,91.38,96.05,84.64,57.48,Offline
2943,43,2025-04-04,89.01,98.3,73.28,64.65,Offline
2944,44,2025-04-04,51.35,79.13,56.73,73.46,Running
2945,45,2025-04-04,62.56,83.4,95.34,94.52,Running
2946,46,2025-04-04,92.44,59.01,51.66,90.5,Running
2947,47,2025-04-04,88.84,67.28,87.0,77.32,Offline
2948,48,2025-04-04,67.94,52.41,92.23,87.83,Running
2949,49,2025-04-04,59.49,56.03,71.19,58.51,Offline
2950,50,2025-04-04,71.14,67.74,98.52,78.14,Offline
2951,1,2025-04-05,52.68,62.18,70.78,57.77,Offline
2952,2,2025-04-05,87.29,78.34,72.31,61.11,Running
2953,3,2025-04-05,85.35,51.99,73.55,62.4,Offline
2954,4,2025-04-05,66.8,52.74,93.55,78.62,Offline
2955,5,2025-04-05,66.22,76.04,81.74,94.31,Running
2956,6,2025-04-05,79.75,70.22,80.84,77.34,Offline
2957,7,2025-04-05,88.85,99.56,63.66,71.47,Running
2958,8,2025-04-05,74.85,97.31,94.25,50.28,Running
2959,9,2025-04-05,94.05,77.58,56.74,60.84,Offline
2960,10,2025-04-05,98.76,67.68,68.12,87.59,Running
2961,11,2025-04-05,93.53,53.36,79.66,83.81,Running
2962,12,2025-04-05,99.59,58.85,51.61,68.48,Running
2963,13,2025-04-05,87.32,86.54,88.05,70.76,Running
2964,14,2025-04-05,55.0,90.37,89.61,97.21,Running
2965,15,2025-04-05,84.97,55.0,95.01,86.56,Offline
2966,16,2025-04-05,53.43,64.96,83.54,79.08,Offline
2967,17,2025-04-05,81.98,77.22,79.72,66.91,Running
2968,18,2025-04-05,98.49,52.78,86.37,93.65,Offline
2969,19,2025-04-05,84.33,81.08,57.04,77.8,Running
2970,20,2025-04-05,89.42,88.25,84.05,90.66,Offline
2971,21,2025-04-05,65.68,52.2,57.5,57.15,Offline
2972,22,2025-04-05,51.29,81.07,68.38,80.59,Running
2973,23,2025-04-05,78.78,71.78,74.84,58.8,Running
2974,24,2025-04-05,71.53,69.78,52.74,84.55,Offline
2975,25,2025-04-05,73.07,87.24,82.65,50.95,Offline
2976,26,2025-04-05,72.86,82.07,69.45,93.43,Running
2977,27,2025-04-05,59.94,55.7,53.74,95.84,Running
2978,28,2025-04-05,55.13,74.21,85.56,76.06,Running
2979,29,2025-04-05,93.7,73.43,61.44,96.86,Running
2980,30,2025-04-05,79.53,69.61,67.35,88.21,Running
2981,31,2025-04-05,52.72,60.68,72.4,68.62,Offline
2982,32,2025-04-05,82.48,57.05,70.74,69.77,Offline
2983,33,2025-04-05,90.14,90.07,51.43,76.27,Offline
2984,34,2025-04-05,96.99,86.3,56.54,64.39,Running
2985,35,2025-04-05,89.2,71.8,65.04,96.52,Offline
2986,36,2025-04-05,56.97,67.25,59.76,68.23,Running
2987,37,2025-04-05,95.71,61.88,53.39,58.74,Running
2988,38,2025-04-05,89.51,62.04,98.21,61.71,Running
2989,39,2025-04-05,50.81,85.8,64.8,75.84,Offline
2990,40,2025-04-05,86.83,52.7,86.11,68.98,Offline
2991,41,2025-04-05,93.66,75.63,86.84,96.0,Offline
2992,42,2025-04-05,71.28,69.04,85.9,61.92,Offline
2993,43,2025-04-05,97.56,84.82,83.86,82.78,Running
2994,44,2025-04-05,76.96,53.96,85.57,73.65,Running
2995,45,2025-04-05,64.24,57.09,73.0,86.14,Offline
2996,46,2025-04-05,79.77,68.23,92.61,50.8,Running
2997,47,2025-04-05,53.84,70.74,57.79,85.08,Offline
2998,48,2025-04-05,77.83,71.56,64.96,67.71,Running
2999,49,2025-04-05,80.21,74.37,77.87,82.16,Offline
3000,50,2025-04-05,81.58,96.33,81.72,64.4,Offline
3001,1,2025-04-06,54.2,81.61,84.3,99.93,Offline
3002,2,2025-04-06,66.19,76.62,60.96,85.07,Offline
3003,3,2025-04-06,65.37,96.33,68.28,83.3,Offline
3004,4,2025-04-06,90.43,88.6,82.32,94.92,Running
3005,5,2025-04-06,98.2,63.2,79.85,67.61,Offline
3006,6,2025-04-06,56.29,76.06,56.43,59.46,Running
3007,7,2025-04-06,60.4,83.93,54.24,64.97,Running
3008,8,2025-04-06,55.42,79.6,57.23,85.33,Running
3009,9,2025-04-06,99.99,63.7,93.6,90.88,Running
3010,10,2025-04-06,82.07,78.31,82.83,99.89,Offline
3011,11,2025-04-06,77.25,88.65,96.8,99.36,Offline
3012,12,2025-04-06,57.06,56.46,88.87,90.69,Offline
3013,13,2025-04-06,98.57,93.2,58.68,63.71,Offline
3014,14,2025-04-06,52.95,74.54,87.78,76.57,Offline
3015,15,2025-04-06,83.38,95.26,93.33,93.2,Offline
3016,16,2025-04-06,56.07,82.71,65.11,64.9,Running
3017,17,2025-04-06,79.41,85.04,75.59,93.22,Running
3018,18,2025-04-06,75.84,58.5,79.71,67.27,Offline
3019,19,2025-04-06,81.88,70.69,70.82,57.59,Offline
3020,20,2025-04-06,57.02,77.02,67.78,66.95,Offline
3021,21,2025-04-06,76.2,98.57,98.93,92.41,Running
3022,22,2025-04-06,83.96,56.99,83.21,73.69,Offline
3023,23,2025-04-06,57.28,55.69,77.0,62.83,Running
3024,24,2025-04-06,68.29,61.69,64.09,91.21,Running
3025,25,2025-04-06,86.27,73.34,73.59,64.32,Offline
3026,26,2025-04-06,62.8,85.9,71.35,97.41,Running
3027,27,2025-04-06,90.12,53.72,86.02,94.36,Offline
3028,28,2025-04-06,61.6,75.43,77.41,58.67,Offline
3029,29,2025-04-06,54.22,97.35,66.05,92.31,Running
3030,30,2025-04-06,72.26,65.16,63.7,96.97,Offline
3031,31,2025-04-06,99.63,89.62,78.2,51.28,Offline
3032,32,2025-04-06,67.36,89.04,84.12,66.03,Offline
3033,33,2025-04-06,54.74,73.84,90.81,82.49,Running
3034,34,2025-04-06,74.38,66.28,67.14,59.44,Running
3035,35,2025-04-06,71.88,79.58,69.84,83.05,Offline
3036,36,2025-04-06,68.39,87.71,60.51,52.76,Offline
3037,37,2025-04-06,99.45,82.01,87.48,67.49,Running
3038,38,2025-04-06,91.79,55.08,78.29,50.8,Running
3039,39,2025-04-06,87.89,84.59,80.04,82.33,Offline
3040,40,2025-04-06,96.93,59.44,88.93,77.69,Offline
3041,41,2025-04-06,53.92,53.92,89.43,80.32,Running
3042,42,2025-04-06,69.29,68.37,81.69,60.15,Running
3043,43,2025-04-06,51.58,90.43,97.64,69.29,Offline
3044,44,2025-04-06,72.99,72.57,91.78,77.8,Offline
3045,45,2025-04-06,55.58,67.5,80.93,95.21,Running
3046,46,2025-04-06,90.97,65.79,89.53,83.77,Offline
3047,47,2025-04-06,76.63,84.81,95.26,93.61,Running
3048,48,2025-04-06,79.97,82.52,85.74,87.83,Running
3049,49,2025-04-06,79.66,52.47,65.54,73.41,Running
3050,50,2025-04-06,74.13,79.02,64.45,51.33,Offline
3051,1,2025-04-07,61.02,87.66,99.48,76.9,Running
3052,2,2025-04-07,55.07,99.02,96.64,85.12,Running
3053,3,2025-04-07,67.22,84.66,71.18,88.51,Running
3054,4,2025-04-07,85.08,85.87,55.84,68.54,Offline
3055,5,2025-04-07,63.73,67.9,66.42,58.99,Offline
3056,6,2025-04-07,70.31,60.25,51.33,51.96,Offline
3057,7,2025-04-07,99.89,90.98,88.93,85.83,Running
3058,8,2025-04-07,75.64,60.48,86.96,84.33,Running
3059,9,2025-04-07,87.74,92.98,56.72,86.22,Offline
3060,10,2025-04-07,84.28,69.09,56.57,62.89,Running
3061,11,2025-04-07,83.84,84.32,63.68,83.11,Running
3062,12,2025-04-07,67.61,65.77,80.04,84.12,Offline
3063,13,2025-04-07,56.12,56.46,78.56,67.15,Offline
3064,14,2025-04-07,94.64,94.31,90.55,61.91,Offline
3065,15,2025-04-07,81.95,62.45,57.99,76.68,Offline
3066,16,2025-04-07,53.2,68.39,93.96,70.93,Running
3067,17,2025-04-07,80.57,76.98,70.15,86.05,Running
3068,18,2025-04-07,96.28,99.55,60.74,93.91,Running
3069,19,2025-04-07,65.9,60.25,76.96,91.14,Offline
3070,20,2025-04-07,66.23,99.05,70.72,61.9,Running
3071,21,2025-04-07,67.94,98.06,98.99,90.76,Running
3072,22,2025-04-07,78.09,59.57,65.98,72.28,Offline
3073,23,2025-04-07,72.63,58.02,51.7,90.53,Offline
3074,24,2025-04-07,58.02,51.76,58.79,67.62,Offline
3075,25,2025-04-07,55.42,96.36,98.34,64.81,Offline
3076,26,2025-04-07,69.05,98.49,64.88,91.95,Offline
3077,27,2025-04-07,98.02,50.54,86.01,75.49,Running
3078,28,2025-04-07,90.01,82.4,86.39,83.99,Offline
3079,29,2025-04-07,87.05,96.41,77.0,79.97,Running
3080,30,2025-04-07,87.96,86.7,64.83,87.87,Offline
3081,31,2025-04-07,71.48,84.87,55.98,87.61,Running
3082,32,2025-04-07,67.78,59.95,60.71,87.57,Running
3083,33,2025-04-07,73.28,75.04,70.61,50.12,Running
3084,34,2025-04-07,73.28,64.18,97.1,97.68,Running
3085,35,2025-04-07,64.17,99.45,77.23,56.63,Offline
3086,36,2025-04-07,96.21,98.95,61.44,70.8,Offline
3087,37,2025-04-07,92.55,60.56,83.65,74.28,Offline
3088,38,2025-04-07,86.38,70.43,93.92,83.92,Offline
3089,39,2025-04-07,78.47,94.33,95.38,61.86,Running
3090,40,2025-04-07,71.78,60.93,56.31,96.02,Running
3091,41,2025-04-07,50.81,54.99,54.15,96.11,Offline
3092,42,2025-04-07,63.75,85.46,81.93,64.28,Running
3093,43,2025-04-07,88.89,58.5,70.21,71.13,Running
3094,44,2025-04-07,57.06,84.32,91.43,57.96,Running
3095,45,2025-04-07,83.66,85.13,60.27,90.16,Running
3096,46,2025-04-07,72.17,96.53,67.06,56.69,Offline
3097,47,2025-04-07,68.23,68.04,55.97,53.27,Running
3098,48,2025-04-07,56.9,53.32,88.03,96.94,Running
3099,49,2025-04-07,78.08,88.88,86.82,83.1,Running
3100,50,2025-04-07,70.15,86.62,81.82,83.04,Offline
3101,1,2025-04-08,72.5,84.51,82.74,71.78,Running
3102,2,2025-04-08,71.39,93.72,59.33,76.69,Offline
3103,3,2025-04-08,58.67,52.78,77.4,96.25,Offline
3104,4,2025-04-08,98.98,67.17,85.42,51.41,Offline
3105,5,2025-04-08,81.77,67.32,93.86,98.39,Running
3106,6,2025-04-08,92.18,92.57,80.85,77.72,Offline
3107,7,2025-04-08,60.41,90.3,66.05,54.82,Running
3108,8,2025-04-08,89.59,89.24,85.15,96.44,Running
3109,9,2025-04-08,92.74,67.44,66.99,65.05,Running
3110,10,2025-04-08,72.1,71.52,86.47,97.07,Offline
3111,11,2025-04-08,79.99,65.94,88.14,80.27,Running
3112,12,2025-04-08,56.59,93.23,66.16,66.29,Running
3113,13,2025-04-08,64.29,88.29,81.72,76.76,Offline
3114,14,2025-04-08,63.82,87.91,87.29,84.74,Running
3115,15,2025-04-08,67.67,64.61,51.3,80.17,Offline
3116,16,2025-04-08,68.25,67.47,83.69,53.51,Running
3117,17,2025-04-08,90.52,73.81,89.9,69.9,Running
3118,18,2025-04-08,55.36,51.27,66.65,78.76,Running
3119,19,2025-04-08,53.17,53.34,96.93,64.44,Running
3120,20,2025-04-08,94.49,61.23,52.61,83.4,Running
3121,21,2025-04-08,64.31,81.29,74.98,60.61,Running
3122,22,2025-04-08,63.59,82.67,58.49,61.83,Running
3123,23,2025-04-08,75.79,62.41,76.49,59.98,Running
3124,24,2025-04-08,81.05,55.15,63.26,77.03,Running
3125,25,2025-04-08,88.36,96.57,95.71,79.03,Running
3126,26,2025-04-08,85.14,59.48,94.15,60.12,Offline
3127,27,2025-04-08,81.28,80.15,63.79,99.16,Running
3128,28,2025-04-08,91.18,54.01,96.36,81.06,Running
3129,29,2025-04-08,80.59,97.23,51.71,76.76,Running
3130,30,2025-04-08,68.8,52.27,89.51,66.14,Running
3131,31,2025-04-08,75.09,60.63,60.26,91.49,Offline
3132,32,2025-04-08,91.89,58.15,54.96,90.04,Running
3133,33,2025-04-08,60.96,72.45,92.15,61.38,Running
3134,34,2025-04-08,89.5,76.75,55.02,79.6,Offline
3135,35,2025-04-08,61.22,85.13,93.56,93.96,Offline
3136,36,2025-04-08,92.03,53.84,92.26,53.76,Running
3137,37,2025-04-08,74.64,87.58,84.94,58.81,Offline
3138,38,2025-04-08,91.39,82.8,53.6,60.81,Running
3139,39,2025-04-08,64.08,70.55,98.15,53.36,Offline
3140,40,2025-04-08,58.56,65.33,98.26,58.57,Running
3141,41,2025-04-08,68.5,93.92,83.34,85.07,Offline
3142,42,2025-04-08,52.59,77.94,81.43,51.18,Running
3143,43,2025-04-08,61.81,75.95,68.79,55.91,Offline
3144,44,2025-04-08,66.51,82.44,79.62,67.54,Running
3145,45,2025-04-08,90.54,76.27,67.0,64.81,Offline
3146,46,2025-04-08,76.39,92.95,84.7,62.23,Running
3147,47,2025-04-08,58.86,60.47,93.93,50.13,Running
3148,48,2025-04-08,59.72,56.33,58.06,70.04,Running
3149,49,2025-04-08,98.98,51.0,54.09,69.5,Running
3150,50,2025-04-08,69.02,89.51,87.21,66.77,Offline
3151,1,2025-04-09,64.67,84.68,99.22,90.48,Offline
3152,2,2025-04-09,50.19,63.53,74.93,68.57,Running
3153,3,2025-04-09,76.48,78.85,56.75,80.14,Running
3154,4,2025-04-09,82.64,70.24,89.38,89.0,Offline
3155,5,2025-04-09,92.78,75.95,78.83,70.21,Offline
3156,6,2025-04-09,70.76,53.54,78.84,51.06,Running
3157,7,2025-04-09,83.58,96.06,65.43,60.38,Offline
3158,8,2025-04-09,71.82,53.81,64.76,77.93,Offline
3159,9,2025-04-09,50.68,75.0,84.84,95.32,Offline
3160,10,2025-04-09,86.34,63.06,91.44,77.34,Offline
3161,11,2025-04-09,64.21,70.47,73.84,76.42,Running
3162,12,2025-04-09,74.74,61.93,57.44,86.95,Running
3163,13,2025-04-09,70.2,74.31,54.82,95.11,Offline
3164,14,2025-04-09,85.11,74.4,71.37,51.01,Offline
3165,15,2025-04-09,65.84,65.93,82.92,75.62,Running
3166,16,2025-04-09,53.51,65.25,91.87,64.55,Running
3167,17,2025-04-09,62.88,62.0,50.67,96.78,Running
3168,18,2025-04-09,88.03,54.7,92.36,66.45,Offline
3169,19,2025-04-09,67.14,75.9,84.44,94.64,Running
3170,20,2025-04-09,55.23,77.89,93.12,99.39,Offline
3171,21,2025-04-09,83.01,81.31,53.42,62.65,Offline
3172,22,2025-04-09,93.05,83.7,90.2,94.34,Offline
3173,23,2025-04-09,69.68,58.25,51.85,68.13,Running
3174,24,2025-04-09,67.89,74.11,90.74,73.7,Offline
3175,25,2025-04-09,82.57,83.29,57.57,82.37,Offline
3176,26,2025-04-09,71.06,65.96,68.42,56.81,Running
3177,27,2025-04-09,75.92,91.72,88.54,65.64,Offline
3178,28,2025-04-09,59.71,71.79,72.85,71.92,Running
3179,29,2025-04-09,84.87,77.01,69.04,81.38,Running
3180,30,2025-04-09,99.9,65.86,55.93,66.72,Running
3181,31,2025-04-09,52.76,89.12,74.06,50.28,Running
3182,32,2025-04-09,87.1,72.95,94.92,82.86,Offline
3183,33,2025-04-09,68.55,91.65,95.81,68.27,Offline
3184,34,2025-04-09,70.83,73.19,97.69,93.69,Offline
3185,35,2025-04-09,56.21,97.28,58.77,93.8,Offline
3186,36,2025-04-09,84.52,65.58,81.37,54.74,Offline
3187,37,2025-04-09,72.59,67.82,74.51,76.19,Offline
3188,38,2025-04-09,63.44,98.73,76.08,72.16,Running
3189,39,2025-04-09,69.44,73.92,64.74,54.41,Offline
3190,40,2025-04-09,67.84,83.5,55.58,86.46,Offline
3191,41,2025-04-09,84.51,61.04,98.93,74.27,Offline
3192,42,2025-04-09,64.99,90.85,75.41,97.43,Running
3193,43,2025-04-09,90.25,84.0,57.23,95.51,Offline
3194,44,2025-04-09,72.46,89.81,82.15,55.75,Running
3195,45,2025-04-09,72.19,65.19,72.48,61.07,Running
3196,46,2025-04-09,65.4,89.86,71.0,81.74,Running
3197,47,2025-04-09,68.87,76.56,70.17,87.42,Offline
3198,48,2025-04-09,60.73,68.54,83.1,92.47,Offline
3199,49,2025-04-09,69.07,97.42,78.67,78.43,Offline
3200,50,2025-04-09,82.75,63.83,84.7,72.44,Offline
3201,1,2025-04-10,87.2,60.76,50.94,84.02,Running
3202,2,2025-04-10,79.21,76.77,57.54,59.82,Offline
3203,3,2025-04-10,68.68,63.71,78.66,62.01,Running
3204,4,2025-04-10,77.36,85.75,51.99,74.33,Offline
3205,5,2025-04-10,65.82,72.39,82.86,64.2,Offline
3206,6,2025-04-10,68.07,87.69,79.69,99.22,Running
3207,7,2025-04-10,62.0,75.56,81.77,68.78,Running
3208,8,2025-04-10,90.96,86.18,97.13,77.63,Running
3209,9,2025-04-10,52.59,79.52,54.16,72.17,Running
3210,10,2025-04-10,55.96,98.06,77.56,72.46,Offline
3211,11,2025-04-10,96.94,57.68,93.31,64.51,Running
3212,12,2025-04-10,61.71,50.68,89.1,75.63,Running
3213,13,2025-04-10,73.07,93.53,99.39,75.88,Offline
3214,14,2025-04-10,65.87,82.43,74.57,73.55,Running
3215,15,2025-04-10,57.57,65.98,82.15,68.86,Offline
3216,16,2025-04-10,50.41,56.84,93.37,64.35,Offline
3217,17,2025-04-10,76.84,96.87,87.67,69.89,Running
3218,18,2025-04-10,97.31,61.72,94.6,70.73,Offline
3219,19,2025-04-10,98.64,61.24,61.09,76.59,Running
3220,20,2025-04-10,61.01,83.9,71.56,60.68,Offline
3221,21,2025-04-10,68.78,72.58,51.85,92.01,Offline
3222,22,2025-04-10,57.53,65.61,59.62,82.05,Offline
3223,23,2025-04-10,60.24,69.77,53.64,65.64,Running
3224,24,2025-04-10,58.78,72.53,91.18,53.11,Offline
3225,25,2025-04-10,53.93,93.77,54.39,68.42,Offline
3226,26,2025-04-10,96.9,90.55,68.81,60.62,Offline
3227,27,2025-04-10,68.8,67.9,90.76,69.04,Offline
