id,machine_id,timestamp,oee,availability,performance,output_quality,status
2726,26,2025-03-27,98.81,53.7,95.71,65.05,Running
2727,27,2025-03-27,82.92,59.69,70.79,98.21,Offline
2728,28,2025-03-27,59.84,87.42,96.35,99.35,Offline
2729,29,2025-03-27,75.27,80.98,98.32,88.08,Running
2730,30,2025-03-27,97.55,83.45,87.87,95.81,Offline
2731,31,2025-03-27,98.93,73.91,55.08,58.74,Offline
2732,32,2025-03-27,51.67,67.7,97.79,78.85,Offline
2733,33,2025-03-27,94.31,59.99,94.66,98.33,Running
2734,34,2025-03-27,97.19,98.88,78.34,53.5,Offline
2735,35,2025-03-27,97.97,53.07,53.88,65.11,Running
2736,36,2025-03-27,67.36,56.74,66.56,82.53,Running
2737,37,2025-03-27,94.99,70.62,77.83,60.74,Running
2738,38,2025-03-27,99.36,52.47,69.73,88.3,Running
2739,39,2025-03-27,83.69,88.06,81.65,72.24,Running
2740,40,2025-03-27,50.92,59.15,73.78,86.24,Offline
2741,41,2025-03-27,99.2,98.63,51.56,85.21,Running
2742,42,2025-03-27,93.5,84.3,92.88,66.4,Running
2743,43,2025-03-27,75.28,55.8,78.82,91.13,Running
2744,44,2025-03-27,80.81,90.55,58.12,70.91,Running
2745,45,2025-03-27,52.63,78.28,66.67,92.84,Running
2746,46,2025-03-27,68.26,71.95,97.66,89.09,Running
2747,47,2025-03-27,72.73,50.13,99.28,85.97,Offline
2748,48,2025-03-27,93.3,69.99,60.14,94.09,Running
2749,49,2025-03-27,94.32,86.32,75.07,53.81,Running
2750,50,2025-03-27,83.42,89.58,68.47,69.64,Offline
2751,1,2025-03-28,86.66,63.87,57.71,54.6,Running
2752,2,2025-03-28,51.39,74.19,76.12,87.08,Offline
2753,3,2025-03-28,86.24,99.55,89.66,93.07,Running
2754,4,2025-03-28,58.56,74.07,72.39,74.53,Running
2755,5,2025-03-28,80.68,64.29,57.41,54.88,Offline
2756,6,2025-03-28,86.62,98.76,66.02,87.68,Offline
2757,7,2025-03-28,75.54,58.93,62.25,60.09,Running
2758,8,2025-03-28,66.56,66.96,55.25,93.48,Running
2759,9,2025-03-28,56.28,82.67,82.62,81.77,Running
2760,10,2025-03-28,95.2,54.44,93.55,81.05,Offline
2761,11,2025-03-28,59.64,88.79,79.63,53.54,Offline
2762,12,2025-03-28,81.62,52.11,60.89,97.28,Running
2763,13,2025-03-28,62.25,73.48,93.44,70.76,Running
2764,14,2025-03-28,90.85,50.15,83.9,53.3,Running
2765,15,2025-03-28,54.04,86.11,64.14,91.84,Offline
2766,16,2025-03-28,59.5,92.56,93.91,77.29,Running
2767,17,2025-03-28,80.37,73.33,68.94,92.48,Offline
2768,18,2025-03-28,95.76,59.61,94.66,87.46,Offline
2769,19,2025-03-28,80.3,86.47,84.82,73.61,Running
2770,20,2025-03-28,53.52,88.55,92.64,68.0,Offline
2771,21,2025-03-28,93.8,90.21,79.49,73.58,Running
2772,22,2025-03-28,65.85,73.04,51.31,53.17,Offline
2773,23,2025-03-28,76.25,89.94,93.93,93.44,Offline
2774,24,2025-03-28,81.4,98.93,95.78,72.58,Offline
2775,25,2025-03-28,69.95,97.31,57.21,50.52,Offline
2776,26,2025-03-28,60.58,58.7,68.96,74.78,Running
2777,27,2025-03-28,93.35,94.37,67.26,88.58,Running
2778,28,2025-03-28,80.06,90.53,58.17,78.34,Running
2779,29,2025-03-28,66.98,72.45,93.36,88.52,Running
2780,30,2025-03-28,86.3,81.6,89.26,72.29,Offline
2781,31,2025-03-28,71.1,92.19,83.37,58.32,Offline
2782,32,2025-03-28,60.07,70.03,68.83,70.23,Offline
2783,33,2025-03-28,98.47,73.64,94.48,94.07,Offline
2784,34,2025-03-28,86.08,84.37,64.03,54.95,Running
2785,35,2025-03-28,69.69,78.66,81.54,81.54,Offline
2786,36,2025-03-28,63.03,60.45,83.61,87.8,Offline
2787,37,2025-03-28,84.46,70.0,94.64,60.74,Offline
2788,38,2025-03-28,96.8,86.37,60.63,97.29,Offline
2789,39,2025-03-28,81.77,94.39,75.41,51.75,Running
2790,40,2025-03-28,53.26,68.19,91.13,76.61,Running
2791,41,2025-03-28,95.84,82.22,55.33,71.27,Running
2792,42,2025-03-28,98.25,58.03,98.13,74.31,Running
2793,43,2025-03-28,58.41,64.61,85.64,72.15,Running
2794,44,2025-03-28,91.09,78.22,75.43,95.85,Offline
2795,45,2025-03-28,54.62,53.57,57.12,62.43,Offline
2796,46,2025-03-28,77.29,59.21,85.21,86.75,Offline
2797,47,2025-03-28,70.1,83.26,81.59,94.61,Offline
2798,48,2025-03-28,86.71,77.5,67.12,72.09,Running
2799,49,2025-03-28,63.03,67.89,97.94,93.13,Offline
2800,50,2025-03-28,58.35,57.93,51.05,56.79,Offline
2801,1,2025-03-29,94.66,68.66,97.15,87.41,Running
2802,2,2025-03-29,72.82,95.95,95.16,58.17,Offline
2803,3,2025-03-29,92.34,93.86,88.91,82.54,Offline
2804,4,2025-03-29,74.11,76.52,71.42,93.49,Running
2805,5,2025-03-29,65.83,82.21,51.5,54.09,Running
2806,6,2025-03-29,96.73,83.35,70.75,97.29,Offline
2807,7,2025-03-29,81.75,66.18,69.97,88.89,Offline
2808,8,2025-03-29,99.89,73.09,51.3,75.94,Running
2809,9,2025-03-29,84.62,53.54,69.72,52.26,Offline
2810,10,2025-03-29,75.27,83.26,93.0,65.65,Offline
2811,11,2025-03-29,80.18,67.5,96.57,76.32,Running
2812,12,2025-03-29,87.96,64.35,73.14,60.13,Running
2813,13,2025-03-29,53.31,87.49,54.27,99.87,Running
2814,14,2025-03-29,90.55,53.25,87.29,87.71,Offline
2815,15,2025-03-29,80.79,96.94,68.04,67.27,Offline
2816,16,2025-03-29,54.94,84.44,76.69,70.31,Offline
2817,17,2025-03-29,64.18,52.33,95.01,54.7,Offline
2818,18,2025-03-29,76.47,52.47,88.37,89.09,Offline
2819,19,2025-03-29,86.16,85.39,77.56,55.63,Offline
2820,20,2025-03-29,82.86,54.83,68.42,51.31,Offline
2821,21,2025-03-29,89.75,52.43,87.49,89.12,Running
2822,22,2025-03-29,90.82,59.59,90.73,73.61,Running
2823,23,2025-03-29,99.25,59.62,79.59,69.22,Running
2824,24,2025-03-29,85.28,57.44,63.59,91.03,Offline
2825,25,2025-03-29,61.16,50.84,93.46,74.95,Running
2826,26,2025-03-29,55.8,99.51,51.49,63.79,Running
2827,27,2025-03-29,77.86,60.48,77.04,89.78,Running
2828,28,2025-03-29,75.29,52.59,93.01,94.68,Running
2829,29,2025-03-29,78.0,80.73,72.53,80.22,Offline
2830,30,2025-03-29,99.82,64.96,58.37,80.39,Running
2831,31,2025-03-29,76.86,65.64,55.66,94.99,Offline
2832,32,2025-03-29,84.57,82.05,94.27,91.2,Running
2833,33,2025-03-29,92.49,53.84,69.07,83.1,Running
2834,34,2025-03-29,69.53,91.41,57.21,87.89,Offline
2835,35,2025-03-29,71.18,76.22,59.58,93.23,Running
2836,36,2025-03-29,76.5,50.8,51.53,65.85,Offline
2837,37,2025-03-29,62.14,55.99,72.96,80.39,Running
2838,38,2025-03-29,89.88,85.76,93.18,57.92,Offline
2839,39,2025-03-29,81.1,69.56,84.35,50.54,Running
2840,40,2025-03-29,89.77,50.42,51.99,85.56,Running
2841,41,2025-03-29,79.58,68.97,83.24,78.9,Offline
2842,42,2025-03-29,58.37,87.8,84.42,62.41,Offline
2843,43,2025-03-29,88.93,68.22,78.02,96.23,Running
2844,44,2025-03-29,57.13,62.94,56.64,64.54,Offline
2845,45,2025-03-29,89.66,84.38,90.56,89.84,Running
2846,46,2025-03-29,98.54,90.98,80.25,98.2,Offline
2847,47,2025-03-29,94.4,96.74,84.5,98.23,Running
2848,48,2025-03-29,84.54,88.69,74.46,56.56,Offline
2849,49,2025-03-29,66.83,69.08,97.53,68.62,Offline
2850,50,2025-03-29,59.37,89.52,97.31,65.01,Offline
2851,1,2025-03-30,84.31,54.59,54.2,81.12,Running
2852,2,2025-03-30,88.91,96.48,85.59,75.51,Running
2853,3,2025-03-30,53.56,91.72,62.17,57.13,Running
2854,4,2025-03-30,79.79,63.11,83.48,69.91,Running
2855,5,2025-03-30,81.08,96.82,94.83,83.76,Offline
2856,6,2025-03-30,53.82,74.64,88.54,83.85,Offline
2857,7,2025-03-30,87.15,80.3,87.73,65.01,Offline
2858,8,2025-03-30,65.96,62.45,69.3,98.14,Offline
2859,9,2025-03-30,90.72,77.18,62.11,53.62,Running
2860,10,2025-03-30,70.52,78.86,91.53,66.61,Offline
2861,11,2025-03-30,88.85,86.46,85.52,83.47,Running
2862,12,2025-03-30,52.77,72.32,84.54,51.35,Offline
2863,13,2025-03-30,91.38,85.34,58.52,60.79,Running
2864,14,2025-03-30,58.06,96.48,90.9,75.94,Running
2865,15,2025-03-30,84.48,89.0,72.81,68.52,Running
2866,16,2025-03-30,52.89,60.93,52.86,68.43,Running
2867,17,2025-03-30,77.58,68.08,82.4,68.84,Offline
2868,18,2025-03-30,97.3,89.42,99.08,56.98,Offline
2869,19,2025-03-30,90.67,64.31,73.26,51.68,Running
2870,20,2025-03-30,69.68,84.2,97.21,93.28,Running
2871,21,2025-03-30,72.82,52.15,52.69,51.58,Offline
2872,22,2025-03-30,81.11,59.88,58.47,97.72,Running
2873,23,2025-03-30,57.9,66.36,57.32,97.3,Running
2874,24,2025-03-30,82.46,98.53,76.25,52.26,Running
2875,25,2025-03-30,88.88,53.47,68.59,82.8,Running
2876,26,2025-03-30,92.22,95.1,75.59,52.67,Offline
2877,27,2025-03-30,72.49,76.8,90.73,53.07,Offline
2878,28,2025-03-30,72.78,95.53,89.87,51.13,Running
2879,29,2025-03-30,82.92,64.09,93.39,93.47,Offline
2880,30,2025-03-30,75.73,54.19,52.43,77.58,Offline
2881,31,2025-03-30,60.32,50.04,71.4,66.3,Offline
2882,32,2025-03-30,73.58,58.97,98.35,71.63,Offline
2883,33,2025-03-30,99.89,82.52,67.61,56.58,Running
2884,34,2025-03-30,74.61,84.51,90.25,84.41,Running
2885,35,2025-03-30,88.02,55.55,64.36,69.94,Running
2886,36,2025-03-30,63.48,83.04,87.96,51.37,Running
2887,37,2025-03-30,74.3,90.31,76.42,60.3,Running
2888,38,2025-03-30,55.54,91.38,75.69,72.8,Offline
2889,39,2025-03-30,51.82,82.16,54.09,51.74,Running
2890,40,2025-03-30,58.74,68.5,80.12,81.86,Running
2891,41,2025-03-30,80.75,89.35,70.38,98.81,Running
2892,42,2025-03-30,96.64,86.74,87.93,76.68,Running
2893,43,2025-03-30,91.33,76.01,98.74,63.74,Offline
2894,44,2025-03-30,65.98,60.69,95.9,56.41,Running
2895,45,2025-03-30,88.95,77.95,98.63,82.17,Running
2896,46,2025-03-30,59.91,83.25,85.86,78.54,Offline
2897,47,2025-03-30,63.53,94.43,97.15,85.96,Running
2898,48,2025-03-30,90.91,87.55,60.0,53.7,Running
2899,49,2025-03-30,80.45,72.62,98.63,74.53,Running
2900,50,2025-03-30,54.56,68.07,60.85,86.52,Running
2901,1,2025-03-31,92.25,95.55,56.97,54.19,Offline
2902,2,2025-03-31,85.61,94.75,58.74,79.97,Running
2903,3,2025-03-31,73.19,53.0,85.84,75.69,Offline
2904,4,2025-03-31,71.05,61.59,97.34,64.27,Offline
2905,5,2025-03-31,58.09,66.48,54.71,52.76,Offline
2906,6,2025-03-31,97.89,97.28,69.78,57.45,Offline
2907,7,2025-03-31,99.97,58.57,82.14,72.33,Offline
2908,8,2025-03-31,51.69,66.49,61.69,96.92,Running
2909,9,2025-03-31,84.69,68.95,67.19,69.7,Offline
2910,10,2025-03-31,75.71,72.13,79.84,91.47,Running
2911,11,2025-03-31,97.11,65.21,77.45,90.54,Offline
2912,12,2025-03-31,83.06,67.6,50.24,82.17,Offline
2913,13,2025-03-31,81.33,74.02,61.36,66.83,Offline
2914,14,2025-03-31,84.4,98.39,51.87,55.77,Offline
2915,15,2025-03-31,81.45,75.3,98.48,53.13,Offline
2916,16,2025-03-31,55.19,70.92,68.65,77.01,Offline
2917,17,2025-03-31,89.58,87.53,77.66,83.83,Running
2918,18,2025-03-31,64.26,94.42,75.2,72.46,Running
2919,19,2025-03-31,79.83,55.72,65.51,72.79,Offline
2920,20,2025-03-31,71.74,77.88,91.96,65.29,Offline
2921,21,2025-03-31,81.77,61.6,91.05,82.17,Running
2922,22,2025-03-31,68.61,96.44,70.26,88.09,Running
2923,23,2025-03-31,62.83,83.69,91.0,59.87,Running
2924,24,2025-03-31,53.14,83.74,87.94,80.72,Running
2925,25,2025-03-31,73.07,50.38,63.7,76.53,Running
2926,26,2025-03-31,98.95,75.46,84.84,64.19,Running
2927,27,2025-03-31,97.52,68.82,96.1,64.77,Running
2928,28,2025-03-31,88.94,82.58,71.38,97.01,Running
2929,29,2025-03-31,53.89,65.46,52.57,66.03,Running
2930,30,2025-03-31,78.18,76.86,56.65,87.2,Running
2931,31,2025-03-31,51.4,66.96,90.35,55.57,Offline
2932,32,2025-03-31,98.0,83.87,54.83,59.36,Offline
2933,33,2025-03-31,64.17,81.63,81.9,66.77,Offline
2934,34,2025-03-31,57.28,69.78,56.29,93.07,Running
2935,35,2025-03-31,73.24,88.29,61.38,56.28,Offline
2936,36,2025-03-31,91.73,80.42,55.62,81.2,Offline
2937,37,2025-03-31,99.6,71.5,72.9,68.54,Running
2938,38,2025-03-31,76.77,70.29,94.67,80.22,Running
2939,39,2025-03-31,90.1,92.35,64.23,82.7,Running
2940,40,2025-03-31,96.08,77.85,64.93,59.71,Offline
2941,41,2025-03-31,84.43,93.85,57.5,92.54,Running
2942,42,2025-03-31,74.39,53.41,99.35,72.45,Running
2943,43,2025-03-31,53.81,90.66,87.27,60.38,Running
2944,44,2025-03-31,86.28,79.34,76.96,95.3,Running
2945,45,2025-03-31,71.76,57.58,77.05,56.26,Offline
2946,46,2025-03-31,57.07,96.49,63.0,50.94,Offline
2947,47,2025-03-31,53.07,86.56,90.57,58.05,Offline
2948,48,2025-03-31,58.06,79.96,58.44,96.54,Running
2949,49,2025-03-31,52.6,54.41,89.01,62.28,Running
2950,50,2025-03-31,95.52,72.39,72.5,95.38,Running
2951,1,2025-04-01,84.58,79.88,59.08,52.8,Running
2952,2,2025-04-01,75.13,79.26,96.3,71.26,Offline
2953,3,2025-04-01,94.42,70.83,58.17,97.21,Running
2954,4,2025-04-01,90.11,89.01,55.08,96.34,Running
2955,5,2025-04-01,69.81,50.11,78.01,56.46,Offline
2956,6,2025-04-01,77.78,50.08,96.1,77.0,Offline
2957,7,2025-04-01,93.09,57.17,70.38,82.65,Offline
2958,8,2025-04-01,62.07,84.6,87.44,81.46,Running
2959,9,2025-04-01,79.79,71.51,63.41,94.8,Running
2960,10,2025-04-01,51.08,84.51,78.93,59.6,Running
2961,11,2025-04-01,69.02,69.1,55.59,71.92,Offline
2962,12,2025-04-01,70.99,60.83,69.32,79.13,Running
2963,13,2025-04-01,72.68,93.55,62.03,77.54,Running
2964,14,2025-04-01,54.98,96.18,77.56,69.04,Offline
2965,15,2025-04-01,55.54,58.33,66.08,56.7,Offline
2966,16,2025-04-01,52.93,93.52,81.26,52.17,Offline
2967,17,2025-04-01,82.99,88.19,79.16,87.22,Offline
2968,18,2025-04-01,78.0,87.25,58.31,98.44,Running
2969,19,2025-04-01,75.78,62.85,74.12,64.21,Offline
2970,20,2025-04-01,56.02,87.86,54.03,78.04,Running
2971,21,2025-04-01,59.71,98.36,72.75,94.01,Offline
2972,22,2025-04-01,98.5,94.19,80.19,58.72,Running
2973,23,2025-04-01,72.75,80.39,55.81,74.31,Offline
2974,24,2025-04-01,67.82,87.11,88.61,76.27,Running
2975,25,2025-04-01,52.7,61.38,84.26,77.91,Offline
2976,26,2025-04-01,77.51,61.95,54.6,69.59,Running
2977,27,2025-04-01,59.78,97.49,79.55,82.14,Offline
2978,28,2025-04-01,97.62,94.55,54.14,54.08,Running
2979,29,2025-04-01,84.28,63.07,97.97,87.37,Offline
2980,30,2025-04-01,68.27,63.53,56.37,83.58,Running
2981,31,2025-04-01,78.04,62.31,59.98,92.97,Offline
2982,32,2025-04-01,66.19,78.36,64.29,77.01,Running
2983,33,2025-04-01,90.11,54.81,97.04,59.28,Offline
2984,34,2025-04-01,80.41,99.9,71.43,58.79,Running
2985,35,2025-04-01,98.25,96.97,66.77,79.54,Running
2986,36,2025-04-01,88.3,71.22,95.7,57.55,Running
2987,37,2025-04-01,91.27,90.4,69.93,72.53,Offline
2988,38,2025-04-01,91.84,52.72,96.95,53.76,Running
2989,39,2025-04-01,81.82,77.12,78.18,64.66,Offline
2990,40,2025-04-01,88.4,68.81,77.89,50.44,Running
2991,41,2025-04-01,72.73,56.46,57.62,87.78,Offline
2992,42,2025-04-01,65.49,79.91,78.0,67.3,Offline
2993,43,2025-04-01,85.18,52.59,93.22,52.97,Offline
2994,44,2025-04-01,88.57,94.14,67.39,58.24,Offline
2995,45,2025-04-01,64.01,85.42,90.23,84.57,Offline
2996,46,2025-04-01,93.23,96.48,85.59,80.83,Offline
2997,47,2025-04-01,67.0,83.88,91.17,52.51,Offline
2998,48,2025-04-01,91.72,68.99,58.91,89.44,Running
2999,49,2025-04-01,91.72,50.46,50.76,88.4,Running
3000,50,2025-04-01,83.62,68.87,83.34,92.36,Running
3001,1,2025-04-02,75.96,80.48,90.18,61.87,Running
3002,2,2025-04-02,88.97,82.59,78.64,91.28,Offline
3003,3,2025-04-02,73.01,91.97,91.17,94.53,Running
3004,4,2025-04-02,50.7,59.72,67.5,77.89,Running
3005,5,2025-04-02,91.62,79.11,60.8,90.91,Running
3006,6,2025-04-02,68.89,92.07,88.84,57.2,Offline
3007,7,2025-04-02,82.48,97.56,92.27,71.92,Running
3008,8,2025-04-02,63.29,66.13,50.82,83.7,Running
3009,9,2025-04-02,57.1,58.38,53.48,53.36,Offline
3010,10,2025-04-02,79.93,59.39,80.7,82.96,Running
3011,11,2025-04-02,59.97,92.98,92.44,61.79,Offline
3012,12,2025-04-02,85.15,78.93,73.72,59.66,Running
3013,13,2025-04-02,80.5,68.48,79.26,50.23,Running
3014,14,2025-04-02,85.21,59.13,89.4,52.82,Offline
3015,15,2025-04-02,98.96,89.31,96.1,77.56,Running
3016,16,2025-04-02,76.79,66.89,92.29,72.61,Offline
3017,17,2025-04-02,79.89,88.91,58.32,76.5,Offline
3018,18,2025-04-02,92.03,97.37,69.91,87.79,Offline
3019,19,2025-04-02,81.45,80.02,82.3,80.75,Running
3020,20,2025-04-02,64.3,77.36,71.84,71.42,Running
3021,21,2025-04-02,65.09,87.67,59.08,54.08,Running
3022,22,2025-04-02,98.99,64.17,91.44,93.65,Offline
3023,23,2025-04-02,85.5,74.89,71.54,62.6,Running
3024,24,2025-04-02,71.81,51.79,70.84,54.08,Running
3025,25,2025-04-02,58.12,63.34,68.11,99.99,Offline
3026,26,2025-04-02,61.12,87.99,61.3,96.82,Offline
3027,27,2025-04-02,51.42,96.06,75.51,79.66,Running
3028,28,2025-04-02,84.11,77.32,84.51,81.39,Offline
3029,29,2025-04-02,96.73,62.47,66.46,55.19,Offline
3030,30,2025-04-02,76.12,50.43,58.6,73.07,Offline
3031,31,2025-04-02,58.65,71.49,81.78,55.97,Offline
3032,32,2025-04-02,87.82,77.51,82.0,79.76,Offline
3033,33,2025-04-02,74.04,80.07,74.99,80.68,Offline
3034,34,2025-04-02,80.89,57.95,84.05,73.74,Offline
3035,35,2025-04-02,84.47,83.87,77.55,63.17,Offline
3036,36,2025-04-02,87.02,91.53,59.7,74.51,Offline
3037,37,2025-04-02,99.26,98.58,78.07,76.58,Offline
3038,38,2025-04-02,57.86,83.95,99.42,66.23,Running
3039,39,2025-04-02,94.25,55.79,77.57,99.03,Running
3040,40,2025-04-02,80.94,94.05,89.92,56.96,Running
3041,41,2025-04-02,69.32,63.22,62.19,96.7,Running
3042,42,2025-04-02,88.34,60.34,59.41,61.38,Offline
3043,43,2025-04-02,53.18,91.72,58.85,81.85,Offline
3044,44,2025-04-02,77.11,56.8,59.21,54.05,Offline
3045,45,2025-04-02,57.74,74.04,50.08,78.77,Running
3046,46,2025-04-02,73.22,53.13,99.18,62.65,Running
3047,47,2025-04-02,58.75,57.45,88.84,96.99,Running
3048,48,2025-04-02,81.89,57.12,91.35,74.2,Offline
3049,49,2025-04-02,70.87,56.76,91.57,76.0,Offline
3050,50,2025-04-02,73.13,76.82,81.65,93.48,Offline
3051,1,2025-04-03,69.57,69.06,65.77,69.19,Running
3052,2,2025-04-03,56.62,50.43,74.31,83.81,Offline
3053,3,2025-04-03,87.36,57.3,62.64,65.93,Running
3054,4,2025-04-03,80.07,83.85,53.37,96.71,Running
3055,5,2025-04-03,50.95,72.81,98.2,82.92,Running
3056,6,2025-04-03,68.86,70.03,68.67,55.98,Running
3057,7,2025-04-03,95.76,90.07,84.23,54.68,Running
3058,8,2025-04-03,61.97,82.44,87.88,79.51,Running
3059,9,2025-04-03,87.14,72.36,91.26,61.53,Offline
3060,10,2025-04-03,92.38,83.89,80.69,60.69,Offline
3061,11,2025-04-03,95.15,89.68,90.14,66.6,Running
3062,12,2025-04-03,60.17,97.22,90.01,52.08,Offline
3063,13,2025-04-03,73.49,78.63,62.46,56.36,Running
3064,14,2025-04-03,89.08,72.16,77.28,76.59,Offline
3065,15,2025-04-03,82.54,54.7,51.92,64.33,Offline
3066,16,2025-04-03,59.28,55.11,67.87,58.67,Offline
3067,17,2025-04-03,73.07,96.62,95.19,54.41,Offline
3068,18,2025-04-03,83.14,89.02,99.11,91.64,Offline
3069,19,2025-04-03,80.69,96.32,92.22,74.05,Running
3070,20,2025-04-03,93.86,55.47,64.4,52.87,Running
3071,21,2025-04-03,87.86,88.2,91.47,69.27,Running
3072,22,2025-04-03,78.8,75.28,98.34,77.51,Offline
3073,23,2025-04-03,90.43,99.95,76.23,69.93,Offline
3074,24,2025-04-03,96.84,92.11,69.72,83.39,Offline
3075,25,2025-04-03,82.44,55.13,61.6,89.87,Offline
3076,26,2025-04-03,80.5,55.11,60.99,97.82,Running
3077,27,2025-04-03,79.21,93.01,91.57,62.72,Offline
3078,28,2025-04-03,54.87,73.6,71.21,59.14,Running
3079,29,2025-04-03,79.32,56.64,71.86,57.43,Offline
3080,30,2025-04-03,64.95,86.68,88.74,55.87,Running
3081,31,2025-04-03,95.03,87.41,75.33,77.61,Offline
3082,32,2025-04-03,73.32,73.14,57.78,74.5,Running
3083,33,2025-04-03,87.53,51.98,56.71,56.57,Offline
3084,34,2025-04-03,54.5,61.93,60.66,55.38,Offline
3085,35,2025-04-03,87.21,55.14,85.78,52.51,Running
3086,36,2025-04-03,82.22,79.11,74.3,72.11,Offline
3087,37,2025-04-03,55.31,77.7,79.29,65.24,Running
3088,38,2025-04-03,93.91,72.88,68.76,87.13,Offline
3089,39,2025-04-03,62.19,55.12,57.92,78.48,Offline
3090,40,2025-04-03,69.38,99.89,63.77,50.05,Running
3091,41,2025-04-03,80.76,61.59,78.55,70.4,Offline
3092,42,2025-04-03,77.6,87.65,95.04,77.98,Offline
3093,43,2025-04-03,66.44,74.07,88.56,53.76,Running
3094,44,2025-04-03,82.62,51.6,93.67,65.96,Offline
3095,45,2025-04-03,87.33,60.98,62.9,59.76,Offline
3096,46,2025-04-03,81.58,60.23,82.96,90.6,Running
3097,47,2025-04-03,78.32,67.83,81.78,59.1,Running
3098,48,2025-04-03,69.26,88.43,80.63,75.78,Running
3099,49,2025-04-03,88.21,73.66,91.61,59.95,Offline
3100,50,2025-04-03,81.39,50.48,65.54,68.33,Offline
3101,1,2025-04-04,54.53,79.38,93.95,82.52,Offline
3102,2,2025-04-04,63.32,76.34,95.97,68.39,Running
3103,3,2025-04-04,94.22,80.47,97.95,98.79,Running
3104,4,2025-04-04,68.77,71.08,59.52,74.26,Running
3105,5,2025-04-04,94.53,50.87,87.23,81.3,Running
3106,6,2025-04-04,78.81,68.91,96.71,88.01,Offline
3107,7,2025-04-04,92.67,67.37,72.29,62.65,Running
3108,8,2025-04-04,60.53,71.46,92.77,59.24,Offline
3109,9,2025-04-04,75.1,74.37,61.36,77.42,Offline
3110,10,2025-04-04,51.79,56.06,89.9,55.53,Offline
3111,11,2025-04-04,51.65,67.6,86.11,96.69,Offline
3112,12,2025-04-04,85.73,66.17,99.49,57.15,Offline
3113,13,2025-04-04,68.59,59.05,51.91,56.81,Running
3114,14,2025-04-04,99.2,58.22,64.47,98.72,Running
3115,15,2025-04-04,61.86,85.71,77.48,69.94,Offline
3116,16,2025-04-04,57.96,50.46,50.7,89.15,Offline
3117,17,2025-04-04,54.65,50.1,69.05,70.11,Running
3118,18,2025-04-04,67.17,57.43,77.33,93.25,Running
3119,19,2025-04-04,62.94,73.46,82.66,62.56,Offline
3120,20,2025-04-04,52.3,75.38,84.21,92.72,Offline
3121,21,2025-04-04,81.92,81.9,89.31,56.66,Offline
3122,22,2025-04-04,51.86,89.63,90.2,53.48,Running
3123,23,2025-04-04,82.64,63.63,54.29,87.04,Running
3124,24,2025-04-04,77.59,90.11,60.91,67.21,Running
3125,25,2025-04-04,78.8,57.68,93.53,73.16,Running
3126,26,2025-04-04,96.1,84.26,63.2,53.01,Offline
3127,27,2025-04-04,63.81,91.73,56.55,79.12,Offline
3128,28,2025-04-04,69.84,99.94,66.24,75.52,Running
3129,29,2025-04-04,83.0,54.37,95.07,90.11,Offline
3130,30,2025-04-04,59.93,74.1,83.33,91.25,Running
3131,31,2025-04-04,76.68,59.39,72.56,61.21,Running
3132,32,2025-04-04,89.98,55.71,53.63,87.87,Running
3133,33,2025-04-04,73.65,64.36,67.98,55.02,Offline
3134,34,2025-04-04,60.25,72.23,96.57,97.43,Running
3135,35,2025-04-04,77.36,63.92,93.95,82.34,Offline
3136,36,2025-04-04,72.64,91.85,74.66,88.6,Offline
3137,37,2025-04-04,84.08,63.88,60.15,96.53,Running
3138,38,2025-04-04,54.4,61.17,89.54,72.67,Offline
3139,39,2025-04-04,54.6,84.94,58.91,73.55,Offline
3140,40,2025-04-04,90.77,82.67,85.4,89.21,Running
3141,41,2025-04-04,99.94,96.71,55.75,75.94,Offline
3142,42,2025-04-04,75.54,74.37,62.9,75.18,Offline
3143,43,2025-04-04,67.34,54.43,99.32,96.73,Offline
3144,44,2025-04-04,64.32,88.53,68.27,55.07,Running
3145,45,2025-04-04,69.04,82.08,68.26,79.0,Running
3146,46,2025-04-04,63.02,86.53,93.01,90.0,Offline
3147,47,2025-04-04,83.46,56.02,57.14,68.64,Offline
3148,48,2025-04-04,92.72,61.68,85.15,98.39,Offline
3149,49,2025-04-04,88.28,60.68,55.32,75.19,Running
3150,50,2025-04-04,75.01,71.63,90.7,50.38,Offline
3151,1,2025-04-05,95.18,90.19,56.58,68.0,Running
3152,2,2025-04-05,55.95,59.89,57.67,52.34,Offline
3153,3,2025-04-05,75.3,98.71,70.53,61.6,Running
3154,4,2025-04-05,94.65,92.49,78.11,53.1,Running
3155,5,2025-04-05,81.05,94.86,67.55,83.8,Offline
3156,6,2025-04-05,63.02,95.31,75.28,95.76,Running
3157,7,2025-04-05,59.33,79.67,51.56,98.46,Offline
3158,8,2025-04-05,66.59,87.67,69.67,77.23,Running
3159,9,2025-04-05,71.28,94.07,81.77,62.21,Running
3160,10,2025-04-05,55.49,68.45,82.18,77.99,Offline
3161,11,2025-04-05,80.33,52.56,52.41,71.76,Offline
3162,12,2025-04-05,64.29,69.47,62.98,93.84,Offline
3163,13,2025-04-05,65.58,53.39,75.62,58.2,Running
3164,14,2025-04-05,74.03,52.92,78.77,81.42,Offline
3165,15,2025-04-05,75.97,60.04,81.89,91.85,Running
3166,16,2025-04-05,78.63,57.03,65.7,55.75,Running
3167,17,2025-04-05,57.54,86.42,51.69,52.79,Offline
3168,18,2025-04-05,53.84,61.57,61.63,88.82,Offline
